geometry_id,geometry_hash,case_hash,source_position,source_position_nm,dipole_orientation,case_count_per_geometry,solver_authorized,source_role,test_case_human_id,test_case_uid,test_geometry_id,source_z_pm,physics_contract_id,case_identity_contract_id,geometry_manifest_sha
V2_DOE_086,883d29c812aa63ab9b3dcf9e685fa582c1825d897ec46ebab8a7eab518250954,b70b61df418e801daa38b7ddc4e52e660a0c0a1531e158f648a7f3d9b6930c2f,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_086,883d29c812aa63ab9b3dcf9e685fa582c1825d897ec46ebab8a7eab518250954,06349dd11e858c086edef17f9a5903ec5134283865c1524dba30a5128bb00f41,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_086,883d29c812aa63ab9b3dcf9e685fa582c1825d897ec46ebab8a7eab518250954,f0d362bcae78bf80a652682db7caff5632690642419bf0e3f67f488b8d6f2b25,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_086,883d29c812aa63ab9b3dcf9e685fa582c1825d897ec46ebab8a7eab518250954,f31f3bf54b14751c7cd3fca4b8f627e9f722d7f2c5c3b1ca956fabb84c0c59a1,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_086,883d29c812aa63ab9b3dcf9e685fa582c1825d897ec46ebab8a7eab518250954,6d43df47cbb0f265c7c18fbaaf3a4728b73dd825cbe70b94aee14d924c4af125,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_087,7637e3fb993eeb4f3c8ca5a6426f3b7912cd54b6f14299fc7989745bb6bd561f,2c72153498847d33c275416b6f42888de5f9024778d68707da8f1ac4695cfff7,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_087,7637e3fb993eeb4f3c8ca5a6426f3b7912cd54b6f14299fc7989745bb6bd561f,a0faf1d5dfec48011a8b75c4340bd626ab82afdc59bc0664a042ffad7de8c1e9,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_087,7637e3fb993eeb4f3c8ca5a6426f3b7912cd54b6f14299fc7989745bb6bd561f,d19e9a8897ad2f8bed1a847163c6fca58600a01ba43a6a2289c5cca18dae9d5a,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_087,7637e3fb993eeb4f3c8ca5a6426f3b7912cd54b6f14299fc7989745bb6bd561f,ee7e82d418827750c496cc7a3dd15e2921a6d3a5e8ac5b4eea987faf62ee4a61,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_087,7637e3fb993eeb4f3c8ca5a6426f3b7912cd54b6f14299fc7989745bb6bd561f,f5b3ad3bb7795cf4576ebf22a09a6876f2725970b8038cccccec95bc809da1e9,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_087,7637e3fb993eeb4f3c8ca5a6426f3b7912cd54b6f14299fc7989745bb6bd561f,01eab211c4ab8008b60c3ff15ec246cfb80d01b71450390a9a551c964a91a51c,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_088,7825ec21c9fc00c0b098f29549013721615c666ef2bc3323d48f10ae28a2757e,769f63179a0e8c5bab2eee41d6c36ed0a7c0878687046012001c634a975307f7,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_088,7825ec21c9fc00c0b098f29549013721615c666ef2bc3323d48f10ae28a2757e,dab37b6faf40e79c38af4b8aa221049b6aae7d59023987d67f9f31087db3573f,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_088,7825ec21c9fc00c0b098f29549013721615c666ef2bc3323d48f10ae28a2757e,022190a1cca500f72289b4915c3f1124fd5009f5289114683c0111e741a20f8f,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_088,7825ec21c9fc00c0b098f29549013721615c666ef2bc3323d48f10ae28a2757e,bd07cd193eba023e4ef72dc2e097634bd788e98b6bb23a29523c16322e7cbd7a,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_088,7825ec21c9fc00c0b098f29549013721615c666ef2bc3323d48f10ae28a2757e,268c637200a161be7d3514c7b74a4a7b1b256407f827d3781f647b51d299a562,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_088,7825ec21c9fc00c0b098f29549013721615c666ef2bc3323d48f10ae28a2757e,383b09a47c29ea66fbb338dbf36da4b5c2409a3184775ec97ac8f4c4d40d3a52,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_089,053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,335fc7b9b3137a82e75de7345e006faf61495a38c3b32a1374bf10396e8f2ad6,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_089,053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,e1390f4b07f629f59253bbe67bdad5f34275311e7ee762996251abd96717b40f,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_089,053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,be65bbb2a55dd3c9772c331cc18e0e8a4b08bcd3907c410e9b586d4fc48fe686,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_089,053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,3e4418541045f97736f180c8b5d0f3fc1a1a4ef392cdb393a2261e24eb1a6875,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_089,053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,354de535238d37e0dd1f6c8bd7c7bbff3e51c6b8c45ded86e9bdc2f458b15613,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_089,053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,9c1e99b758dfa7ea7d807192d1a20726f8e6f107c946d27d957c94e0a90f6c7a,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_090,e33d654e6075b967602b04414126ab59361d48993c4ab1a4f787d2e443ae0c10,9ef0d11fcefb312799a26ed39f51a3eb89118cb4d6845a8312616c2625dcb15e,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_090,e33d654e6075b967602b04414126ab59361d48993c4ab1a4f787d2e443ae0c10,c436ca58453c803238a88ce784e98679d325c617faf1dc23de51f2bd08c8a5ea,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_090,e33d654e6075b967602b04414126ab59361d48993c4ab1a4f787d2e443ae0c10,c293089efb68a2ea6b7892d8736745cd026f57008b9da48e11dab1eb3b6a7857,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_090,e33d654e6075b967602b04414126ab59361d48993c4ab1a4f787d2e443ae0c10,4c839bc8f45eec869349a192f006b1d0128447b48cf6d04cf6d2535421e8ed71,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_090,e33d654e6075b967602b04414126ab59361d48993c4ab1a4f787d2e443ae0c10,b8a2e0907c65aade6127276456fe84bd02fd1472be4f64a752190c2c43c353d0,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_090,e33d654e6075b967602b04414126ab59361d48993c4ab1a4f787d2e443ae0c10,0d628bffc45d1b3e1015c3dfd0991f2d9d99fa4d6ed23e16bcdeb3347ce6802e,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_091,36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,8105818e82c95ca2d11c1f116eb058ee0bcb2e03917e470fb561d9e209a09eef,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_091,36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,7e0a4b3f50a068bbd46ae9575dfc5277c36deb67beac53e8f8e1eb787c5e4f8a,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_091,36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,9072eb38f09e41de38df9d71cffe857cd637c680fd9cb6a46509c20801846138,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_091,36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,972ccab0df2fc986608e707e4b301d6ceab4e93d9b43f30e9e971660455c5918,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_091,36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,55036126e938e89a57089f794c1e7266d99cd2be99c80d849cd11f3067a83fea,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_091,36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,292a587ca8119a769ba5730e1a92010817b3e839893a9f94fa4445a5a0202ddb,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_092,1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,cedeaaa1361f8dc0ed9400fc7408c8333724a5602ab153242e55bd233adf630c,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_092,1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,d445089a52d81d93768423b2187209803e2a3d5fec32c9c4dcfc042b879e63da,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_092,1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,08e6c4bc9dbba28dd0b5be339fd4ae13f75d0af055696e6f914bbe20aab5539f,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_092,1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,ee8ad0882f5e4bf9c22b0765ba01d45b458b138e721cda0f7dc3faa7324d1adc,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_092,1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,fe57dcbd97f9691c95ede8a8a451f4ebffb67be89a9f715c9ac1e4cb5c05a856,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_092,1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,15a286f12b79136ebb71c11db47c3cbc94129dc74ce67b4d378882324757d56c,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_093,89fd73dccaa3502e8060f48ea7a369556bb97a45093be087f65670c7a99b446b,5c8ed8f8a31789b4df004c52a2e21d930ff55ecdf6693a5c76445f86acc8ac2a,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_093,89fd73dccaa3502e8060f48ea7a369556bb97a45093be087f65670c7a99b446b,007856ea2f40432b933940511f757d1daccfb0cd7b311c601e7f678656b79a8d,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_093,89fd73dccaa3502e8060f48ea7a369556bb97a45093be087f65670c7a99b446b,2eabafbd7e13d8eb123b4572274bfdac4c7f3616bcf42af67b805fc97d591e84,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_093,89fd73dccaa3502e8060f48ea7a369556bb97a45093be087f65670c7a99b446b,9189df2f99f0c84ad7768aa9769f08a522d8d1ad460c359174bd195a01c900db,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_093,89fd73dccaa3502e8060f48ea7a369556bb97a45093be087f65670c7a99b446b,e1cd549d41426acc73af7a11421ee8e03f6c40502a0ac4d14ea9bb29e845850d,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_093,89fd73dccaa3502e8060f48ea7a369556bb97a45093be087f65670c7a99b446b,5e58b1ad8b274f19b0724bab30b85a787be19ce7723d8533b1b29cd5c28d4868,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_094,99a2e330a880ba031cee4e7ebd74b76f47f8c22608507b99e0f02d3e290f2c19,b0f7ba5b4657d4f9f585cb8e45e048f678d5d36c625b9907711049cc776b7d4e,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_094,99a2e330a880ba031cee4e7ebd74b76f47f8c22608507b99e0f02d3e290f2c19,4e5f45058ff1dc6b8d38ed662013b5803bee50fa27bdd14feea394cb439cfd41,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_094,99a2e330a880ba031cee4e7ebd74b76f47f8c22608507b99e0f02d3e290f2c19,9d4783cc4ecf2fbe5dda55955f07e193161479fcf7b6a9055dfa8b306018efe5,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_094,99a2e330a880ba031cee4e7ebd74b76f47f8c22608507b99e0f02d3e290f2c19,5b92619984709deeb30b948af48f1f9ce200072ca6d86eacd60dd4506bb002b3,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_094,99a2e330a880ba031cee4e7ebd74b76f47f8c22608507b99e0f02d3e290f2c19,58b1807ff3b9627bcdb9c679f6b20077758ab06260bf877da576187000f98e41,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_094,99a2e330a880ba031cee4e7ebd74b76f47f8c22608507b99e0f02d3e290f2c19,3554f309c9574bd7aeca98f5108c094191dcd1d5cb369d779570aa51e68ae949,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_095,240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,1d8d4ced76c3270da07b34264247c46c5c960e69b801253db9aedd63ff095f26,top,-171.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_095,240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,d516673ad50c49f43d026fa9b0034c5eb16d4a727785202597d4ba767beed2ba,top,-171.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_095,240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,22b2422cabf044a6a96808f9e0647255866217c002772e08b7c139fb30225165,centroid,-276.0,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_095,240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,f11d5ecce35526596a75f7c20b95182fdefd0dd2fa18ce00038d967df32f9f2c,centroid,-276.0,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_095,240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,8f841e0caab8bf0e47a07b6966010d9593a1544d9debc3ec512be0342305cde5,bottom,-380.5,x,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
V2_DOE_095,240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,0ba7b83dd01c1c5e3792092220391a032c2bd09a8df957b291b0658d276927b1,bottom,-380.5,z,6.0,False,DOE96_FORMAL_DEVELOPMENT,,,,,,,
,cb59661cde916920b4266c6c92d237ae9b64a4eeb293dcfc7d04de00448116e4,,top,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G001_TOP_X,ae5f59ce033b05e3e0c122822dcda4ee2ed118249cd6c948f8ff63b52e60f83e,MDC_V2_TEST_G001,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,cb59661cde916920b4266c6c92d237ae9b64a4eeb293dcfc7d04de00448116e4,,top,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G001_TOP_Z,b5353a0c39569ce129bcad00c4d75fed59120182da9b68cb9b99960c763b6a4b,MDC_V2_TEST_G001,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,cb59661cde916920b4266c6c92d237ae9b64a4eeb293dcfc7d04de00448116e4,,centroid,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G001_CENTROID_X,b7df4dc6e44d1df93420ea8b17c6c5056caea1bb2cfef99339d5071244c21ca1,MDC_V2_TEST_G001,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,cb59661cde916920b4266c6c92d237ae9b64a4eeb293dcfc7d04de00448116e4,,centroid,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G001_CENTROID_Z,b05130f07555476b62d0683d430f02f592c353b2462ec029c3281a1ef35eb5ec,MDC_V2_TEST_G001,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,cb59661cde916920b4266c6c92d237ae9b64a4eeb293dcfc7d04de00448116e4,,bottom,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G001_BOTTOM_X,d12dc452ef3a527bc8fecbabfac9b9c35d83a2c2a1c6750d07a611eb25556c41,MDC_V2_TEST_G001,-380500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,cb59661cde916920b4266c6c92d237ae9b64a4eeb293dcfc7d04de00448116e4,,bottom,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G001_BOTTOM_Z,5f1a285a823959677f26c1e8fe42687bcf60b8c108635836673a224111dbccb5,MDC_V2_TEST_G001,-380500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,4e4b6bb3b36a3f1ee9878606fdafdebf7d525eaa53d71b9e4f274d69af96de19,,top,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G002_TOP_X,22e37e6b3a80fac031acf2de1810eb094178ca784e7a8f9ae2ab13d5bcd06cc1,MDC_V2_TEST_G002,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,4e4b6bb3b36a3f1ee9878606fdafdebf7d525eaa53d71b9e4f274d69af96de19,,top,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G002_TOP_Z,4ffc9e7d727efca8eef3133ad2cd7010cbdf1da9734f72997016ede53ff29b89,MDC_V2_TEST_G002,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,4e4b6bb3b36a3f1ee9878606fdafdebf7d525eaa53d71b9e4f274d69af96de19,,centroid,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G002_CENTROID_X,65d5f29cd2a7c106a45bfb5f69860559d4209efaf8422fc0c654c262f08593dc,MDC_V2_TEST_G002,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,4e4b6bb3b36a3f1ee9878606fdafdebf7d525eaa53d71b9e4f274d69af96de19,,centroid,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G002_CENTROID_Z,21d6029820b5aaf14fe506fccc0566ed21ae5ac8ec68241846096b9f3d52c04e,MDC_V2_TEST_G002,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,4e4b6bb3b36a3f1ee9878606fdafdebf7d525eaa53d71b9e4f274d69af96de19,,bottom,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G002_BOTTOM_X,9c22ded62de0ae0c4dda3b143e42af56649c659de0efb72d656083fb9f2da8e7,MDC_V2_TEST_G002,-380500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,4e4b6bb3b36a3f1ee9878606fdafdebf7d525eaa53d71b9e4f274d69af96de19,,bottom,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G002_BOTTOM_Z,8d80c75efce4b8d57357db167a8ece52a3f7d80ab1d8ab5135c5d088b8dc8f7d,MDC_V2_TEST_G002,-380500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,ed8ab5bfbf70439ba26c16cae78c6dad78bd181d95198a598f72b70acec90ed6,,top,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G003_TOP_X,66565b8d33e7dc777e9f768fb28e1658f2265c6ec238753a0628ec316ccdc89e,MDC_V2_TEST_G003,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,ed8ab5bfbf70439ba26c16cae78c6dad78bd181d95198a598f72b70acec90ed6,,top,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G003_TOP_Z,79a883d88e0b2076fe00cc27c61c13e3a836123032fb956f41b4ac40c84f89d0,MDC_V2_TEST_G003,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,ed8ab5bfbf70439ba26c16cae78c6dad78bd181d95198a598f72b70acec90ed6,,centroid,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G003_CENTROID_X,85e2612ea92bedb8f35829a73403b6aeaf920c6a60a8c173a465bd802fcf744d,MDC_V2_TEST_G003,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,ed8ab5bfbf70439ba26c16cae78c6dad78bd181d95198a598f72b70acec90ed6,,centroid,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G003_CENTROID_Z,24cb7b23b097f3b19953bfbdbbc5c13514afe422c22642742a61947e098b4fb5,MDC_V2_TEST_G003,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,ed8ab5bfbf70439ba26c16cae78c6dad78bd181d95198a598f72b70acec90ed6,,bottom,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G003_BOTTOM_X,8ba87f562bcda838e6f2c79f60db06a90138afa1f772f1fbdb51455d1f200f18,MDC_V2_TEST_G003,-380500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,ed8ab5bfbf70439ba26c16cae78c6dad78bd181d95198a598f72b70acec90ed6,,bottom,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G003_BOTTOM_Z,513206aa3bf231956d818ce9a0074d6cf0a42442d8b153818db10d42f6e9edf6,MDC_V2_TEST_G003,-380500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,5e150537d139582ad8a827fcd9ea80fafbcbffc1693125011c04b0ded6803512,,top,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G004_TOP_X,71522d4018e7d58215433a5b51771883743a970167b37e8fa579fa1e66ffa8f2,MDC_V2_TEST_G004,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,5e150537d139582ad8a827fcd9ea80fafbcbffc1693125011c04b0ded6803512,,top,,z,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G004_TOP_Z,4e8963ed259dedc5bed4ccdb2ddc4b83a18fccf6d3a1a95042583ca2482d5dd4,MDC_V2_TEST_G004,-171500.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
,5e150537d139582ad8a827fcd9ea80fafbcbffc1693125011c04b0ded6803512,,centroid,,x,,,V2_TEST40_CONSUMED_DEVELOPMENT_FOR_V3,MDC_V2_TEST_G004_CENTROID_X,472549ca8921fa6642073b34d6e5e4da0e66f6cc8993d79432d380c74ae2a5e3,MDC_V2_TEST_G004,-276000.0,MDC_HF_SURROGATE_V2_NATIVE_M1_JOINT301X2000_V1,TEST40_CASE_UID_V1,326bcfe229af82d65ca4344f6a9ff5b398b70f868bd846fdc4c6c0140c74d052
